0.0239645,0.0241977,0.0243325,0.0246229,0.024868,0.0248785,0.0250126,0.0251534,0.0253399,0.0257636,0.0261644,0.0264389,0.0267212,0.0270109,0.0272247,0.0274392,0.0278021,0.027933,0.0282355,0.0285084,0.0289624,0.0292076,0.0294244,0.0294667,0.0294585,0.0296688,0.0300537,0.0309373,0.0313552,0.031333
0.0237794,0.0240154,0.0241718,0.0251133,0.0248056,0.0248748,0.0249163,0.0250182,0.0252664,0.0256278,0.0260829,0.026379,0.026699,0.0270456,0.0272999,0.027549,0.0279051,0.0280662,0.0283231,0.0287139,0.0289165,0.0291881,0.0294119,0.0293963,0.0295627,0.0299476,0.0302606,0.0310546,0.0317457,0.0316781
0.023488,0.0238258,0.0240733,0.0242701,0.0249062,0.0246199,0.024732,0.0249437,0.0251989,0.0254739,0.0258689,0.0262764,0.02664,0.0269936,0.0272148,0.0274968,0.0278481,0.028165,0.0284828,0.0287847,0.0291654,0.0293873,0.0295419,0.0295296,0.0297519,0.0300673,0.0306081,0.0312438,0.0316248,0.0318028
0.023182,0.0235597,0.0236681,0.0237624,0.0239973,0.0246351,0.0244777,0.0248053,0.0250868,0.0253978,0.0257271,0.026117,0.0264954,0.0268649,0.0270838,0.0273901,0.0276828,0.0280419,0.0284344,0.0287464,0.0291101,0.0294695,0.0296765,0.0297412,0.0298772,0.0302137,0.0305507,0.0309301,0.0316284,0.0320529
0.0228532,0.023287,0.0234068,0.0234012,0.0235669,0.0242379,0.0243953,0.0243944,0.0249884,0.0252549,0.0255582,0.0259558,0.0263688,0.0266836,0.0269748,0.0273384,0.0276173,0.0280184,0.0283498,0.0287047,0.0290307,0.0294286,0.0297528,0.0298912,0.0299894,0.0302488,0.0305382,0.0310504,0.0317351,0.0321655
0.0225541,0.0230757,0.0232186,0.0233151,0.0232932,0.0235335,0.0239618,0.024192,0.0245992,0.0249665,0.0253525,0.0257074,0.0261248,0.0264856,0.0268561,0.0271682,0.0275325,0.0280041,0.0282678,0.0285693,0.0288578,0.0292199,0.0295957,0.0298132,0.0300306,0.0302129,0.0304626,0.030975,0.0315614,0.0320243
0.0221013,0.0225412,0.0229184,0.0230349,0.023074,0.0230726,0.0234847,0.023666,0.0240285,0.0244465,0.0248804,0.0253185,0.0258033,0.0261822,0.0266502,0.0269915,0.0273562,0.0277886,0.0280878,0.0283991,0.0287754,0.0290352,0.0293377,0.0296041,0.0298275,0.0300668,0.0304344,0.0308549,0.0314531,0.0319382
0.0217254,0.0221015,0.0224088,0.0224936,0.0225232,0.0224855,0.0228417,0.0232472,0.0234753,0.0239076,0.0243907,0.0249928,0.0254227,0.0259167,0.0263597,0.0267361,0.0271083,0.0274199,0.0277079,0.0280266,0.0284616,0.0287667,0.0290913,0.02939,0.0296188,0.0299524,0.0303269,0.0307633,0.0313313,0.0317581
0.0212903,0.0216804,0.0219792,0.0221441,0.0221362,0.0220749,0.0221893,0.0225286,0.0229797,0.0234322,0.0238845,0.0244883,0.0250037,0.0255138,0.0259389,0.026339,0.0267777,0.0271048,0.0273864,0.0277432,0.0281392,0.0284685,0.0287821,0.0290807,0.0293603,0.0297397,0.0301969,0.0306094,0.0310481,0.031429
0.0207639,0.021248,0.0215657,0.021783,0.0217299,0.0217363,0.0217451,0.0219808,0.0224587,0.0230417,0.023489,0.0239028,0.0244211,0.0249817,0.025356,0.025795,0.0263735,0.0267436,0.0270429,0.0273698,0.0276886,0.0280729,0.0283751,0.0286621,0.0290053,0.0294422,0.0299751,0.0305185,0.0308836,0.031184
