0.45063,0.45747,0.463374,0.4679,0.471659,0.474579,0.477086,0.47931,0.481304,0.483109,0.485019,0.48701,0.489216,0.491309,0.493093,0.494585,0.49571,0.497119,0.498182,0.49888,0.499031,0.499179,0.498344,0.496931,0.495075,0.492339,0.488337,0.483151,0.47575,0.466143
0.44765,0.455177,0.461222,0.466296,0.469853,0.472866,0.475288,0.477695,0.479683,0.481517,0.483312,0.485315,0.487434,0.489615,0.491409,0.492845,0.494151,0.495345,0.496361,0.496962,0.497341,0.497115,0.496269,0.494948,0.492752,0.489699,0.485842,0.479966,0.471966,0.461352
0.444214,0.452501,0.458953,0.463969,0.468197,0.47109,0.473406,0.475966,0.477972,0.479841,0.481705,0.483632,0.485551,0.487611,0.48971,0.491167,0.492427,0.493319,0.494257,0.494811,0.495058,0.494813,0.49392,0.492425,0.49018,0.486981,0.482761,0.476477,0.467854,0.45658
0.440863,0.44967,0.456556,0.46169,0.465735,0.469117,0.471309,0.474027,0.476296,0.478139,0.479958,0.481805,0.483704,0.485717,0.487694,0.489278,0.490549,0.491389,0.492089,0.492665,0.492766,0.492407,0.491319,0.489704,0.487195,0.483747,0.479028,0.472577,0.463458,0.451549
0.43743,0.446866,0.45404,0.459415,0.463547,0.466995,0.469553,0.472028,0.474453,0.476356,0.478129,0.480016,0.481828,0.483641,0.485671,0.487305,0.488579,0.489352,0.489872,0.490315,0.49033,0.489868,0.48858,0.486643,0.484019,0.480182,0.475013,0.468227,0.458604,0.446269
0.434075,0.444,0.451615,0.457276,0.461384,0.464746,0.467539,0.470061,0.472662,0.474452,0.476282,0.478068,0.479857,0.481537,0.483472,0.485356,0.486556,0.487255,0.487692,0.487892,0.487777,0.487214,0.485795,0.483676,0.480673,0.476743,0.471431,0.464124,0.45399,0.441074
0.430378,0.440879,0.449114,0.454877,0.459326,0.462696,0.465515,0.468042,0.470596,0.472554,0.474292,0.47617,0.477786,0.479396,0.481283,0.483013,0.484243,0.485184,0.485548,0.485479,0.485129,0.484168,0.482767,0.480439,0.477346,0.473175,0.46753,0.459778,0.449082,0.435798
0.426952,0.437752,0.446385,0.452581,0.457135,0.460537,0.46343,0.466037,0.46841,0.470544,0.472321,0.47416,0.475825,0.477392,0.479117,0.480791,0.482036,0.482707,0.483091,0.482796,0.482355,0.481332,0.479739,0.477262,0.473977,0.469542,0.463679,0.455467,0.444159,0.430568
0.423588,0.434864,0.443826,0.450335,0.455084,0.458585,0.46139,0.463833,0.466308,0.468639,0.470318,0.472092,0.473736,0.475335,0.476892,0.478306,0.479473,0.48013,0.480431,0.480064,0.479478,0.478434,0.476628,0.474072,0.470729,0.465781,0.459585,0.451153,0.439417,0.425411
0.420348,0.431909,0.441205,0.448082,0.453017,0.456733,0.459558,0.46198,0.464425,0.46676,0.468607,0.470146,0.471588,0.473189,0.474555,0.475816,0.477042,0.477727,0.477885,0.477489,0.476761,0.475541,0.473669,0.470959,0.467258,0.46218,0.455633,0.446962,0.434966,0.420616
0.417383,0.429026,0.438393,0.445662,0.450856,0.454659,0.457628,0.460104,0.462411,0.464646,0.466716,0.468207,0.469542,0.470915,0.472183,0.473361,0.474515,0.47517,0.475236,0.474828,0.473879,0.472491,0.470452,0.467718,0.463789,0.458622,0.451989,0.44287,0.430597,0.415793
0.414222,0.426093,0.435839,0.443194,0.448728,0.452669,0.455769,0.458281,0.46036,0.462617,0.464719,0.466317,0.467596,0.468845,0.470002,0.471103,0.472015,0.472588,0.472656,0.47217,0.470981,0.469408,0.467331,0.464305,0.460508,0.455242,0.448225,0.438878,0.426247,0.411021
0.411189,0.42357,0.433357,0.440769,0.446526,0.450692,0.453925,0.456506,0.458594,0.460499,0.462567,0.464359,0.465702,0.466769,0.467896,0.468888,0.469628,0.470133,0.470067,0.469513,0.468321,0.466584,0.464265,0.461162,0.45729,0.451889,0.444534,0.434866,0.421953,0.406656
0.407938,0.420817,0.430931,0.438509,0.444425,0.448855,0.452219,0.454782,0.456965,0.458768,0.460624,0.462447,0.463912,0.46487,0.465834,0.466683,0.467308,0.46769,0.467473,0.466955,0.465796,0.463883,0.461391,0.45812,0.453952,0.448467,0.440964,0.431016,0.418133,0.402575
0.405105,0.417783,0.42864,0.436348,0.442453,0.446917,0.450555,0.45326,0.455387,0.457107,0.458924,0.460598,0.461981,0.462966,0.463783,0.464546,0.465049,0.465313,0.465023,0.464377,0.463108,0.461219,0.458613,0.455185,0.450796,0.445079,0.437487,0.427576,0.414153,0.398525
0.402637,0.415253,0.426083,0.434482,0.440661,0.445395,0.448867,0.451556,0.453743,0.455501,0.457022,0.458622,0.460054,0.461107,0.461858,0.462506,0.462915,0.463059,0.462697,0.461942,0.460569,0.45859,0.455974,0.452376,0.447714,0.441841,0.43411,0.423925,0.410478,0.394504
0.399785,0.412779,0.423553,0.432089,0.4385,0.443365,0.447061,0.449927,0.452187,0.45392,0.455363,0.456766,0.458115,0.45914,0.459903,0.460533,0.460779,0.460797,0.460307,0.459454,0.457971,0.45596,0.453166,0.44947,0.44466,0.438635,0.430804,0.420561,0.406989,0.390563
0.397396,0.410428,0.421476,0.429975,0.43648,0.441517,0.445381,0.44834,0.450605,0.452416,0.453872,0.455032,0.456178,0.457288,0.457928,0.458404,0.458655,0.458519,0.457944,0.456969,0.455421,0.453235,0.450412,0.446654,0.441711,0.435572,0.42769,0.417339,0.403741,0.386771
0.395032,0.408178,0.419288,0.427969,0.43467,0.43982,0.443736,0.446775,0.449061,0.450806,0.45226,0.453455,0.454473,0.455448,0.456072,0.456364,0.456575,0.456384,0.455721,0.454561,0.452909,0.450631,0.44757,0.443831,0.438869,0.432668,0.424627,0.414219,0.400196,0.383401
0.392733,0.406075,0.417254,0.426043,0.432956,0.438132,0.442155,0.445235,0.447702,0.4495,0.450855,0.451867,0.452812,0.453617,0.45417,0.4544,0.454487,0.454196,0.453434,0.45228,0.450526,0.448129,0.444944,0.440988,0.436066,0.429707,0.421641,0.410941,0.396962,0.379964
0.390668,0.404021,0.415339,0.42423,0.431201,0.436427,0.440569,0.44373,0.446283,0.448187,0.449589,0.450571,0.45126,0.451997,0.452506,0.452667,0.452521,0.452167,0.451252,0.449898,0.448112,0.445603,0.442408,0.438362,0.433296,0.426907,0.418736,0.407916,0.3938,0.376637
0.38865,0.402063,0.413476,0.422417,0.429497,0.434918,0.439057,0.442296,0.444789,0.446755,0.448232,0.44926,0.449917,0.450544,0.450915,0.451035,0.450838,0.450357,0.449345,0.447859,0.445988,0.44337,0.44015,0.436018,0.430834,0.424291,0.415923,0.405,0.390655,0.373765
0.386677,0.400178,0.411607,0.420777,0.427943,0.433392,0.437614,0.440896,0.443458,0.44538,0.446895,0.447911,0.448553,0.449007,0.449289,0.449337,0.449058,0.44848,0.44746,0.445955,0.444011,0.441322,0.437902,0.433676,0.428383,0.421656,0.413174,0.402221,0.387941,0.370973
0.384845,0.398464,0.409973,0.419218,0.426357,0.431906,0.436313,0.439586,0.44225,0.44416,0.445659,0.446698,0.447277,0.447611,0.44778,0.447676,0.447325,0.446688,0.445617,0.443992,0.441886,0.439214,0.435685,0.431357,0.426004,0.419292,0.410724,0.399695,0.38542,0.36836
0.382902,0.396617,0.40837,0.417628,0.424851,0.430394,0.434933,0.43831,0.440983,0.442913,0.444399,0.445527,0.446132,0.446426,0.446415,0.446226,0.445736,0.444932,0.443786,0.442102,0.439992,0.437245,0.433662,0.42928,0.423873,0.416937,0.408343,0.397287,0.382954,0.365807
0.381155,0.394944,0.406706,0.416128,0.423357,0.429041,0.433517,0.436987,0.439701,0.441707,0.443212,0.444293,0.444909,0.445211,0.445161,0.444801,0.444286,0.443334,0.442037,0.44031,0.438128,0.435263,0.431661,0.427249,0.42176,0.41473,0.405947,0.39485,0.38051,0.363522
0.37955,0.39327,0.405141,0.414655,0.421972,0.427718,0.43224,0.435864,0.438608,0.440587,0.442062,0.443144,0.44371,0.443932,0.44384,0.443479,0.442784,0.441728,0.440392,0.438524,0.436245,0.43333,0.429696,0.425191,0.419621,0.412584,0.403731,0.392715,0.378457,0.361351
0.378102,0.39181,0.403662,0.413107,0.420585,0.42643,0.431046,0.434727,0.437559,0.439506,0.441,0.442034,0.442642,0.442874,0.442663,0.44217,0.441394,0.440349,0.438833,0.436833,0.434413,0.431433,0.427706,0.423252,0.417607,0.410598,0.401781,0.390682,0.376283,0.35924
